"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,52.5,52.5,47.5,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zum Klimaschutzgesetz in Ottenbach: Mit 52,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Damit hat in Ottenbach seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,7 Prozent ein Nein in die Urne gelegt.","Ottenbach dit oui à 52,5 pour cent à la modification de la loi sur le climat. Avec ce résultat, Ottenbach bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,7 pour cent des voix.","Sì alla legge sul clima nel comune di Ottenbach: i cittadini hanno approvato il testo con il 52,5 percento dei voti. Con questo risultato, Ottenbach ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,7 percento."
12,64.9,64.9,35.1,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zum Klimaschutzgesetz in Rifferswil: Mit 64,9 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat in Rifferswil die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,9 Prozent.","Rifferswil dit oui à 64,9 pour cent à la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Rifferswil depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,9 pour cent.","Sì alla legge sul clima nel comune di Rifferswil: i cittadini hanno approvato il testo con il 64,9 percento dei voti. Il sostegno alla protezione del clima è aumentato a Rifferswil dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,9 percento."
13,58.5,58.5,41.5,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Die Gemeinde Stallikon hat das Klimaschutzgesetz mit 58,5 Prozent angenommen. Damit hat in Stallikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 50,2 Prozent ein Nein in die Urne gelegt.","A Stallikon, les habitants disent oui à  58,5 pour cent à la modification de la loi sur le climat. Avec ce résultat, Stallikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 50,2 pour cent des voix.","Nel comune di Stallikon la legge sul clima è stata approvata con il 58,5 percento dei voti. Con questo risultato, Stallikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 50,2 percento."
14,59.7,59.7,40.3,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis hat das Klimaschutzgesetz mit 59,7 Prozent Ja-Stimmen angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat in Wettswil am Albis die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,3 Prozent.","La population de Wettswil am Albis approuve à 59,7 pour cent la loi sur le climat. Le soutien à la protection du climat a augmenté à Wettswil am Albis depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 54,3 pour cent.","Nel comune di Wettswil am Albis la legge sul clima è stata accettata con il 59,7 percento dei voti. Il sostegno alla protezione del clima è aumentato a Wettswil am Albis dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,3 percento."
22,38.4,38.4,61.6,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat das Klimaschutzgesetz mit 61,6 Prozent abgelehnt. Damit hat die Ablehung in Benken ZH im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 64,2 Prozent.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Benken (ZH). Ils ont refusé le texte à 61,6 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Benken (ZH) avaient alors dit non à 64,2 pour cent.","Nel comune di Benken ZH la legge sul clima è stata respinta con il 61,6 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Benken ZH rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 64,2 percento."
23,40.5,40.5,59.5,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für das Klimaschutzgesetz in Berg am Irchel: Mit 154 Nein-Stimmen zu 105 Ja-Stimmen oder 59,5 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat die Ablehung in Berg am Irchel im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 65,2 Prozent.","La loi sur le climat n'a pas convaincu à Berg am Irchel. Les citoyens de la commune ont refusé le texte à 59,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Berg am Irchel avaient alors dit non à 65,2 pour cent.","Da Berg am Irchel è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 59,5 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Berg am Irchel rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 65,2 percento."
24,45.2,45.2,54.8,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zum Klimaschutzgesetz in Buch am Irchel: Mit 195 Nein- zu 161 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 54,8 Prozent. Damit hat die Ablehung in Buch am Irchel im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 60,4 Prozent.","C'est non à la loi sur le climat à Buch am Irchel. Les habitants ont refusé le texte à 54,8 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Buch am Irchel avaient alors dit non à 60,4 pour cent.","A Buch am Irchel i cittadini hanno respinto, con il 54,8 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Buch am Irchel rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 60,4 percento."
25,59.7,59.7,40.3,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","59,7 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat in Dachsen die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 52,6 Prozent.","Les habitants de Dachsen soutiennent à 59,7 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Dachsen depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 52,6 pour cent.","A Dachsen i cittadini hanno accolto, con il 59,7 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Dachsen dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 52,6 percento."
26,44.8,44.8,55.2,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung das Klimaschutzgesetz abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 55,2 Prozent verworfen. Damit hat die Ablehung in Dorf im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 68 Prozent.","La population de Dorf rejette à 55,2 pour cent des voix la loi sur le climat. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Dorf avaient alors dit non à 68 pour cent.","Con il 55,2 percento di ""no"", i cittadini del comune di Dorf hanno respinto la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Dorf rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 68 percento."
27,56,56,44,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","56 Prozent der Abstimmenden in der Gemeinde Feuerthalen haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Feuerthalen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,4 Prozent ein Nein in die Urne gelegt.","Les habitants de Feuerthalen acceptent avec 56 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Feuerthalen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,4 pour cent des voix.","Con il 56 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto la legge sul clima. Con questo risultato, Feuerthalen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,4 percento."
28,43.2,43.2,56.8,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 56,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat die Ablehung in Flaach im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 62,5 Prozent.","La loi sur le climat est refusée à 56,8 pour cent à Flaach. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Flaach avaient alors dit non à 62,5 pour cent.","Nel comune di Flaach la legge sul clima è stata bocciata con il 56,8 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Flaach rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 62,5 percento."
29,61.1,61.1,38.9,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","61,1 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zum Klimaschutzgesetz. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat in Flurlingen die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 56,6 Prozent.","Les habitants de Flurlingen acceptent avec 61,1 pour cent de oui la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Flurlingen depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 56,6 pour cent.","Con il 61,1 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto la legge sul clima. Il sostegno alla protezione del clima è aumentato a Flurlingen dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 56,6 percento."
31,52.7,52.7,47.3,"Henggart ZH","Henggart (ZH)","Henggart ZH","52,7 Prozent der Abstimmenden in der Gemeinde Henggart haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Henggart seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 55,7 Prozent ein Nein in die Urne gelegt.","Les habitants de Henggart acceptent avec 52,7 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Henggart bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 55,7 pour cent des voix.","Con il 52,7 percento di ""sì"", i cittadini del comune di Henggart hanno accolto la legge sul clima. Con questo risultato, Henggart ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 55,7 percento."
33,46.3,46.3,53.7,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","53,7 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zum Klimaschutzgesetz. Damit hat die Ablehung in Kleinandelfingen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 62,3 Prozent.","Les habitants de Kleinandelfingen s'opposent à la modification de la loi sur le climat par 53,7 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Kleinandelfingen avaient alors dit non à 62,3 pour cent.","No alla legge sul clima nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 53,7 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Kleinandelfingen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 62,3 percento."
34,49.8,49.8,50.2,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für das Klimaschutzgesetz in Laufen-Uhwiesen: Mit 309 Nein-Stimmen zu 306 Ja-Stimmen oder 50,2 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat die Ablehung in Laufen-Uhwiesen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 53,9 Prozent.","La loi sur le climat n'a pas convaincu à Laufen-Uhwiesen. Les citoyens de la commune ont refusé le texte à 50,2 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Laufen-Uhwiesen avaient alors dit non à 53,9 pour cent.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 50,2 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Laufen-Uhwiesen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,9 percento."
35,43.4,43.4,56.6,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","56,6 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen sagen Nein zum Klimaschutzgesetz. Damit hat die Ablehung in Marthalen im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 59,9 Prozent.","Les habitants de Marthalen s'opposent à la modification de la loi sur le climat par 56,6 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Marthalen avaient alors dit non à 59,9 pour cent.","No alla legge sul clima nel comune di Marthalen: i cittadini hanno bocciato il testo con il 56,6 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Marthalen rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 59,9 percento."
37,51.1,51.1,48.9,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ja zum Klimaschutzgesetz in Ossingen. Die Gemeinde hat die Vorlage mit 51,1 Prozent der Stimmen angenommen. Damit hat in Ossingen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59 Prozent ein Nein in die Urne gelegt.","La loi sur le climat passe la rampe avec 51,1 pour cent de oui à Ossingen. Avec ce résultat, Ossingen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 59 pour cent des voix.","Da Ossingen è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 51,1 percento dei voti. Con questo risultato, Ossingen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 59 percento."
38,57,57,43,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau hat das Klimaschutzgesetz mit 57 Prozent Ja-Stimmen angenommen. Damit hat in Rheinau seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 50,2 Prozent ein Nein in die Urne gelegt.","La population de Rheinau approuve à 57 pour cent la loi sur le climat. Avec ce résultat, Rheinau bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 50,2 pour cent des voix.","Nel comune di Rheinau la legge sul clima è stata accettata con il 57 percento dei voti. Con questo risultato, Rheinau ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 50,2 percento."
39,38.8,38.8,61.2,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 61,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat die Ablehung in Thalheim an der Thur im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 68,7 Prozent.","La loi sur le climat est refusée à 61,2 pour cent à Thalheim an der Thur. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Thalheim an der Thur avaient alors dit non à 68,7 pour cent.","Nel comune di Thalheim an der Thur la legge sul clima è stata bocciata con il 61,2 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Thalheim an der Thur rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 68,7 percento."
40,41.9,41.9,58.1,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zum Klimaschutzgesetz in Trüllikon: Mit 229 Nein- zu 165 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 58,1 Prozent. Damit hat die Ablehung in Trüllikon im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 64,8 Prozent.","C'est non à la loi sur le climat à Trüllikon. Les habitants ont refusé le texte à 58,1 pour cent. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Trüllikon avaient alors dit non à 64,8 pour cent.","A Trüllikon i cittadini hanno respinto, con il 58,1 percento dei voti, la legge sul clima. Il rifiuto della legge sul clima è meno marcato a Trüllikon rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 64,8 percento."
41,39.4,39.4,60.6,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zum Klimaschutzgesetz in Truttikon. Die Gemeinde hat die Vorlage mit 60,6 Prozent abgelehnt. Damit hat die Ablehung in Truttikon im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 65,3 Prozent.","A Truttikon, les citoyens rejettent à 60,6 pour cent la loi sur le climat. Le rejet de la loi est toutefois moins fort que celui de la loi sur le CO2 le 13 juin 2021. Les habitants de Truttikon avaient alors dit non à 65,3 pour cent.","I cittadini di Truttikon si sono espressi contro la legge sul clima. Il testo è stato respinto con il 60,6 percento dei voti. Il rifiuto della legge sul clima è meno marcato a Truttikon rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 65,3 percento."
