"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1024,61.8,61.8,38.2,"Emmen LU","Emmen (LU)","Emmen LU","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Emmen haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Emmen alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens d'Emmen acceptent avec 61,8 pour cent de oui la nouvelle modification de la loi Covid-19. Emmen a approuvé les trois votations concernant la loi Covid.","Con il 61,8 percento di ""sì"", i cittadini del comune di Emmen hanno accolto la legge COVID-19. A Emmen la legge Covid è stata approvata in tutte e tre le votazioni."
1025,42,42,58,"Ermensee LU","Ermensee (LU)","Ermensee LU","Mit 206 Nein- zu 149 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Ermensee die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 58 Prozent. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Ermensee noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","La population d'Ermensee rejette à 58 pour cent des voix la nouvelle modification de la loi Covid-19. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Ermensee,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","Con il 58 percento di ""no"", i cittadini del comune di Ermensee hanno respinto la legge COVID-19. A Ermensee le legge Covid era stata approvata in un'occasione nelle votazioni passare."
1026,58.1,58.1,41.9,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Eschenbach LU haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Eschenbach LU alle drei bisherigen Covid-Abstimmungen angenommen.","A Eschenbach (LU), les citoyens disent oui à  58,1 pour cent à la nouvelle modification de la loi Covid-19. Eschenbach (LU) a approuvé les trois votations concernant la loi Covid.","Nel comune di Eschenbach LU la legge COVID-19 è stata approvata con il 58,1 percento dei voti. A Eschenbach LU la legge Covid è stata approvata in tutte e tre le votazioni."
1030,50.8,50.8,49.2,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Mit 50,8 Prozent Ja hat sich Hitzkirch für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Hitzkirch alle drei bisherigen Covid-Abstimmungen angenommen.","Hitzkirch dit oui à 50,8 pour cent à la nouvelle modification de la loi Covid-19. Hitzkirch a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Hitzkirch: i cittadini hanno approvato il testo con il 50,8 percento dei voti. A Hitzkirch la legge Covid è stata approvata in tutte e tre le votazioni."
1031,61.3,61.3,38.7,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Die Änderung des Covid-19-Gesetzes ist in Hochdorf mit 1'612 Ja zu 1'016 Nein angenommen worden. Das entspricht 61,3 Prozent der Stimmen. Damit hat Hochdorf alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de loi Covid-19 est approuvée à Hochdorf par 61,3 pour cent des votants. Hochdorf a approuvé les trois votations concernant la loi Covid.","I cittadini di Hochdorf si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 61,3 percento dei voti. A Hochdorf la legge Covid è stata approvata in tutte e tre le votazioni."
1032,44.8,44.8,55.2,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Nein zur Änderung des Covid-19-Gesetzes: Hohenrain hat die Vorlage mit 55,2 Prozent Nein-Stimmen verworfen. Damit hat Hohenrain bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","La nouvelle modification de la loi Covid-19 n'a pas trouvé grâce aux yeux des citoyens de Hohenrain. Ils ont refusé le texte à 55,2 pour cent. Hohenrain a refusé les trois votations concernant la loi Covid.","Nel comune di Hohenrain la legge COVID-19 è stata respinta con il 55,2 percento dei voti. A Hohenrain la legge Covid è stata bocciata in tutte e tre le votazioni."
1033,56,56,44,"Inwil LU","Inwil (LU)","Inwil LU","Inwil hat mit 56 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Inwil alle drei bisherigen Covid-Abstimmungen angenommen.","La population d'Inwil approuve à 56 pour cent la nouvelle modification de la loi Covid-19. Inwil a approuvé les trois votations concernant la loi Covid.","Nel comune di Inwil la legge COVID-19 è stata accettata con il 56 percento dei voti. A Inwil la legge Covid è stata approvata in tutte e tre le votazioni."
1037,53.5,53.5,46.5,"Rain LU","Rain (LU)","Rain LU","Rain hat mit 53,5 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Rain ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","La population de Rain approuve à 53,5 pour cent la nouvelle modification de la loi Covid-19. Rain a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Nel comune di Rain la legge COVID-19 è stata accettata con il 53,5 percento dei voti. A Rain le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1039,45.6,45.6,54.4,"Römerswil LU","Römerswil (LU)","Römerswil LU","Mit 322 Nein- zu 270 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Römerswil die Änderung des Covid-19-Gesetzes abgelehnt. Das entspricht 54,4 Prozent. Damit hat Römerswil bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","La population de Römerswil rejette à 54,4 pour cent des voix la nouvelle modification de la loi Covid-19. Römerswil a refusé les trois votations concernant la loi Covid.","Con il 54,4 percento di ""no"", i cittadini del comune di Römerswil hanno respinto la legge COVID-19. A Römerswil la legge Covid è stata bocciata in tutte e tre le votazioni."
1040,63.7,63.7,36.3,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","Ja zur Änderung des Covid-19-Gesetzes: Rothenburg hat die Vorlage mit 63,7 Prozent der Stimmen angenommen. Damit hat Rothenburg alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants de Rothenburg soutiennent à 63,7 pour cent la nouvelle modification de la loi Covid-19. Rothenburg a approuvé les trois votations concernant la loi Covid.","A Rothenburg i cittadini hanno accolto, con il 63,7 percento dei voti, la legge COVID-19. A Rothenburg la legge Covid è stata approvata in tutte e tre le votazioni."
1041,40.6,40.6,59.4,"Schongau LU","Schongau (LU)","Schongau LU","59,4 Prozent der Stimmbürgerinnen und Stimmbürger von Schongau haben die Änderung des Covid-19-Gesetzes abgelehnt. Damit hat Schongau bereits zum dritten Mal eine Covid-19-Vorlage abgelehnt.","Les habitants de Schongau s'opposent à la nouvelle modification de la loi Covid-19 par 59,4 pour cent des voix. Schongau a refusé les trois votations concernant la loi Covid.","No alla legge COVID-19 nel comune di Schongau: i cittadini hanno bocciato il testo con il 59,4 percento dei voti. A Schongau la legge Covid è stata bocciata in tutte e tre le votazioni."
1051,68.4,68.4,31.6,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","68,4 Prozent der Stimmbürgerinnen und Stimmbürger von Adligenswil haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Adligenswil alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens d'Adligenswil acceptent avec 68,4 pour cent de oui la nouvelle modification de la loi Covid-19. Adligenswil a approuvé les trois votations concernant la loi Covid.","Con il 68,4 percento di ""sì"", i cittadini del comune di Adligenswil hanno accolto la legge COVID-19. A Adligenswil la legge Covid è stata approvata in tutte e tre le votazioni."
1052,63.1,63.1,36.9,"Buchrain LU","Buchrain (LU)","Buchrain LU","Buchrain hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 1'113 Ja zu 651 Nein. Das entspricht einem Ja-Stimmen-Anteil von 63,1 Prozent. Damit hat Buchrain alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 63,1 pour cent de oui à Buchrain. Buchrain a approuvé les trois votations concernant la loi Covid.","Da Buchrain è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 63,1 percento dei voti. A Buchrain la legge Covid è stata approvata in tutte e tre le votazioni."
1053,54.2,54.2,45.8,"Dierikon LU","Dierikon (LU)","Dierikon LU","Die Änderung des Covid-19-Gesetzes ist in Dierikon mit 179 Ja zu 151 Nein angenommen worden. Das entspricht 54,2 Prozent der Stimmen. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Dierikon ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","La nouvelle modification de loi Covid-19 est approuvée à Dierikon par 54,2 pour cent des votants. Dierikon a accepté les deux dernières votations sur la loi Covid, mais pas la première.","I cittadini di Dierikon si sono espressi a favore della legge COVID-19. Il testo è stato approvato con il 54,2 percento dei voti. A Dierikon le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1054,61,61,39,"Ebikon LU","Ebikon (LU)","Ebikon LU","Ebikon hat der Änderung des Covid-19-Gesetzes zugestimmt und zwar mit 2'065 Ja zu 1'318 Nein. Das entspricht einem Ja-Stimmen-Anteil von 61 Prozent. Damit hat Ebikon alle drei bisherigen Covid-Abstimmungen angenommen.","La nouvelle modification de la loi Covid-19 passe la rampe avec 61 pour cent de oui à Ebikon. Ebikon a approuvé les trois votations concernant la loi Covid.","Da Ebikon è arrivato un ""sì"" alle urne per la legge COVID-19. I cittadini hanno accolto il testo con il 61 percento dei voti. A Ebikon la legge Covid è stata approvata in tutte e tre le votazioni."
1055,54.9,54.9,45.1,"Gisikon LU","Gisikon (LU)","Gisikon LU","Ja zur Änderung des Covid-19-Gesetzes: Gisikon hat die Vorlage mit 54,9 Prozent der Stimmen angenommen. Damit hat Gisikon alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants de Gisikon soutiennent à 54,9 pour cent la nouvelle modification de la loi Covid-19. Gisikon a approuvé les trois votations concernant la loi Covid.","A Gisikon i cittadini hanno accolto, con il 54,9 percento dei voti, la legge COVID-19. A Gisikon la legge Covid è stata approvata in tutte e tre le votazioni."
1056,50,50,50,"Greppen LU","Greppen (LU)","Greppen LU","Unentschieden in Greppen: Genau gleich viele Stimmbürgerinnen und Stimmbürger haben bei Abstimmung über die Änderung des Covid-19-Gesetzes ein Ja oder ein Nein in die Urne gelegt, nämlich 192.","Egalité parfaite à Greppen! Les électeurs de cette commune sont 192 à approuver la révision de la loi Covid-19 et 192 à la refuser.","Pareggio perfetto a Greppen! Sono stati 192 a votare a favore della legge COVID-19, lo stesso identico numero dei contrari."
1057,46.5,46.5,53.5,"Honau LU","Honau (LU)","Honau LU","In Honau hat die Änderung des Covid-19-Gesetzes keine Mehrheit gefunden: 53,5 Prozent haben es abgelehnt. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Honau noch Ja gesagt, bei der ersten im Juni 2021 hingegen wie dieses Mal ebenfalls Nein.","C'est non à la nouvelle modification de la loi Covid-19 à Honau. Les habitants ont refusé le texte à 53,5 pour cent. Seule la première modification de la loi Covid, acceptée en novembre 2021, a passé la rampe à Honau,. La première votation en juin 2021 et la dernière modification ont elles essuyé un refus.","A Honau i cittadini hanno respinto, con il 53,5 percento dei voti, la legge COVID-19. A Honau le legge Covid era stata approvata in un'occasione nelle votazioni passare."
1058,69.7,69.7,30.3,"Horw LU","Horw (LU)","Horw LU","69,7 Prozent der Stimmbürgerinnen und Stimmbürger von Horw haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Horw alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens de Horw acceptent avec 69,7 pour cent de oui la nouvelle modification de la loi Covid-19. Horw a approuvé les trois votations concernant la loi Covid.","Con il 69,7 percento di ""sì"", i cittadini del comune di Horw hanno accolto la legge COVID-19. A Horw la legge Covid è stata approvata in tutte e tre le votazioni."
1059,67.7,67.7,32.3,"Kriens LU","Kriens (LU)","Kriens LU","Ja zur Änderung des Covid-19-Gesetzes: Kriens hat die Vorlage mit 67,7 Prozent der Stimmen angenommen. Damit hat Kriens alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants de Kriens soutiennent à 67,7 pour cent la nouvelle modification de la loi Covid-19. Kriens a approuvé les trois votations concernant la loi Covid.","A Kriens i cittadini hanno accolto, con il 67,7 percento dei voti, la legge COVID-19. A Kriens la legge Covid è stata approvata in tutte e tre le votazioni."
1061,73.6,73.6,26.4,"Luzern LU","Lucerne (LU)","Lucerna LU","73,6 Prozent der Stimmbürgerinnen und Stimmbürger von Luzern haben für die Änderung des Covid-19-Gesetzes gestimmt. Damit hat Luzern alle drei bisherigen Covid-Abstimmungen angenommen.","A Lucerne, les citoyens disent oui à  73,6 pour cent à la nouvelle modification de la loi Covid-19. Lucerne a approuvé les trois votations concernant la loi Covid.","Nel comune di Lucerna la legge COVID-19 è stata approvata con il 73,6 percento dei voti. A Lucerna la legge Covid è stata approvata in tutte e tre le votazioni."
1062,53.3,53.3,46.7,"Malters LU","Malters (LU)","Malters LU","Mit 53,3 Prozent Ja hat sich Malters für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Malters alle drei bisherigen Covid-Abstimmungen angenommen.","Malters dit oui à 53,3 pour cent à la nouvelle modification de la loi Covid-19. Malters a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Malters: i cittadini hanno approvato il testo con il 53,3 percento dei voti. A Malters la legge Covid è stata approvata in tutte e tre le votazioni."
1063,67.6,67.6,32.4,"Meggen LU","Meggen (LU)","Meggen LU","Mit 67,6 Prozent Ja hat sich Meggen für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Meggen alle drei bisherigen Covid-Abstimmungen angenommen.","Meggen dit oui à 67,6 pour cent à la nouvelle modification de la loi Covid-19. Meggen a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Meggen: i cittadini hanno approvato il testo con il 67,6 percento dei voti. A Meggen la legge Covid è stata approvata in tutte e tre le votazioni."
1064,52.2,52.2,47.8,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","52,2 Prozent der Stimmbürgerinnen und Stimmbürger von Meierskappel haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Meierskappel ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","Les citoyens de Meierskappel acceptent avec 52,2 pour cent de oui la nouvelle modification de la loi Covid-19. Meierskappel a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Con il 52,2 percento di ""sì"", i cittadini del comune di Meierskappel hanno accolto la legge COVID-19. A Meierskappel le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1065,55.5,55.5,44.5,"Root LU","Root (LU)","Root LU","Mit 55,5 Prozent Ja hat sich Root für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Root alle drei bisherigen Covid-Abstimmungen angenommen.","Root dit oui à 55,5 pour cent à la nouvelle modification de la loi Covid-19. Root a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Root: i cittadini hanno approvato il testo con il 55,5 percento dei voti. A Root la legge Covid è stata approvata in tutte e tre le votazioni."
1066,50,50,50,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","Unentschieden in Schwarzenberg: Genau gleich viele Stimmbürgerinnen und Stimmbürger haben bei Abstimmung über die Änderung des Covid-19-Gesetzes ein Ja oder ein Nein in die Urne gelegt, nämlich 294.","Egalité parfaite à Schwarzenberg! Les électeurs de cette commune sont 294 à approuver la révision de la loi Covid-19 et 294 à la refuser.","Pareggio perfetto a Schwarzenberg! Sono stati 294 a votare a favore della legge COVID-19, lo stesso identico numero dei contrari."
1067,63.2,63.2,36.8,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Mit 63,2 Prozent Ja hat sich Udligenswil für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Udligenswil alle drei bisherigen Covid-Abstimmungen angenommen.","Udligenswil dit oui à 63,2 pour cent à la nouvelle modification de la loi Covid-19. Udligenswil a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Udligenswil: i cittadini hanno approvato il testo con il 63,2 percento dei voti. A Udligenswil la legge Covid è stata approvata in tutte e tre le votazioni."
1068,51.5,51.5,48.5,"Vitznau LU","Vitznau (LU)","Vitznau LU","Vitznau hat mit 51,5 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Vitznau alle drei bisherigen Covid-Abstimmungen angenommen.","La population de Vitznau approuve à 51,5 pour cent la nouvelle modification de la loi Covid-19. Vitznau a approuvé les trois votations concernant la loi Covid.","Nel comune di Vitznau la legge COVID-19 è stata accettata con il 51,5 percento dei voti. A Vitznau la legge Covid è stata approvata in tutte e tre le votazioni."
1069,57.1,57.1,42.9,"Weggis LU","Weggis (LU)","Weggis LU","Ja zur Änderung des Covid-19-Gesetzes: Weggis hat die Vorlage mit 57,1 Prozent der Stimmen angenommen. Damit hat Weggis alle drei bisherigen Covid-Abstimmungen angenommen.","Les habitants de Weggis soutiennent à 57,1 pour cent la nouvelle modification de la loi Covid-19. Weggis a approuvé les trois votations concernant la loi Covid.","A Weggis i cittadini hanno accolto, con il 57,1 percento dei voti, la legge COVID-19. A Weggis la legge Covid è stata approvata in tutte e tre le votazioni."
1081,57,57,43,"Beromünster LU","Beromünster (LU)","Beromünster LU","Mit 57 Prozent Ja hat sich Beromünster für die Änderung des Covid-19-Gesetzes ausgesprochen. Damit hat Beromünster alle drei bisherigen Covid-Abstimmungen angenommen.","Beromünster dit oui à 57 pour cent à la nouvelle modification de la loi Covid-19. Beromünster a approuvé les trois votations concernant la loi Covid.","Sì alla legge COVID-19 nel comune di Beromünster: i cittadini hanno approvato il testo con il 57 percento dei voti. A Beromünster la legge Covid è stata approvata in tutte e tre le votazioni."
1082,50.9,50.9,49.1,"Büron LU","Büron (LU)","Büron LU","50,9 Prozent der Stimmbürgerinnen und Stimmbürger von Büron haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Büron ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","Les citoyens de Büron acceptent avec 50,9 pour cent de oui la nouvelle modification de la loi Covid-19. Büron a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Con il 50,9 percento di ""sì"", i cittadini del comune di Büron hanno accolto la legge COVID-19. A Büron le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1083,53.2,53.2,46.8,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","Buttisholz hat mit 53,2 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Bei der letzten Covid-19-Abstimmung im November 2021 hatte Buttisholz ebenfalls Ja gesagt, bei der ersten im Juni 2021 hingegen Nein.","La population de Buttisholz approuve à 53,2 pour cent la nouvelle modification de la loi Covid-19. Buttisholz a accepté les deux dernières votations sur la loi Covid, mais pas la première.","Nel comune di Buttisholz la legge COVID-19 è stata accettata con il 53,2 percento dei voti. A Buttisholz le legge Covid era stata bocciata in un'occasione nelle votazioni passare."
1084,59.6,59.6,40.4,"Eich LU","Eich (LU)","Eich LU","Eich hat mit 59,6 Prozent Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Eich alle drei bisherigen Covid-Abstimmungen angenommen.","La population d'Eich approuve à 59,6 pour cent la nouvelle modification de la loi Covid-19. Eich a approuvé les trois votations concernant la loi Covid.","Nel comune di Eich la legge COVID-19 è stata accettata con il 59,6 percento dei voti. A Eich la legge Covid è stata approvata in tutte e tre le votazioni."
1085,60.8,60.8,39.2,"Geuensee LU","Geuensee (LU)","Geuensee LU","60,8 Prozent der Stimmbürgerinnen und Stimmbürger von Geuensee haben Ja gesagt zur Änderung des Covid-19-Gesetzes. Damit hat Geuensee alle drei bisherigen Covid-Abstimmungen angenommen.","Les citoyens de Geuensee acceptent avec 60,8 pour cent de oui la nouvelle modification de la loi Covid-19. Geuensee a approuvé les trois votations concernant la loi Covid.","Con il 60,8 percento di ""sì"", i cittadini del comune di Geuensee hanno accolto la legge COVID-19. A Geuensee la legge Covid è stata approvata in tutte e tre le votazioni."
1086,51.5,51.5,48.5,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","Ja zur Änderung des Covid-19-Gesetzes: Grosswangen hat die Vorlage mit 51,5 Prozent der Stimmen angenommen. Damit hat in Grosswangen ein Meinungsumschwung stattgefunden. Die letzten beiden Covid-19-Abstimmungen im November 2021 und im Juni 2021 hatte Grosswangen noch abgelehnt.","Les habitants de Grosswangen soutiennent à 51,5 pour cent la nouvelle modification de la loi Covid-19. C'est la première fois que Grosswangen approuve une loi sur le Covid. Elle avait voté non lors des deux précédents scrutins sur cette question, respectivement en juin et en novembre 2021.","A Grosswangen i cittadini hanno accolto, con il 51,5 percento dei voti, la legge COVID-19. A Grosswangen le legge Covid era stata bocciata in due occasioni nelle votazioni passare."
