"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
6619,68.5,68.5,31.5,"Corsier GE","Corsier (GE)","Corsier GE",,"Les habitants de Corsier (GE) acceptent avec 68,5 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6620,54.9,54.9,45.1,"Dardagny GE","Dardagny (GE)","Dardagny GE",,"Les habitants de Dardagny acceptent avec 54,9 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6621,45.8,45.8,54.2,"Genf GE","Genève (GE)","Ginevra GE",,"Les habitants de Genève ont refusé avec 54,2 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6622,58.1,58.1,41.9,"Genthod GE","Genthod (GE)","Genthod GE",,"Les habitants de Genthod acceptent avec 58,1 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6623,54.5,54.5,45.5,"Le Grand-Saconnex GE","Le Grand-Saconnex (GE)","Le Grand-Saconnex GE",,"Les habitants du Grand-Saconnex acceptent avec 54,5 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6624,61.6,61.6,38.4,"Gy GE","Gy (GE)","Gy GE",,"Les habitants de Gy ont approuvé avec 61,6 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6625,64,64,36,"Hermance GE","Hermance (GE)","Hermance GE",,"C'est oui à 64 pour cent à Hermance à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6626,64.6,64.6,35.4,"Jussy GE","Jussy (GE)","Jussy GE",,"C'est oui à 64,6 pour cent à Jussy à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6627,58,58,42,"Laconnex GE","Laconnex (GE)","Laconnex GE",,"C'est oui à 58 pour cent à Laconnex à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6628,48,48,52,"Lancy GE","Lancy (GE)","Lancy GE",,"Les habitants de Lancy ont refusé avec 52 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6629,54.9,54.9,45.1,"Meinier GE","Meinier (GE)","Meinier GE",,"Les habitants de Meinier ont approuvé avec 54,9 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6630,48.6,48.6,51.4,"Meyrin GE","Meyrin (GE)","Meyrin GE",,"Les habitants de Meyrin refusent avec 51,4 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6631,49.5,49.5,50.5,"Onex GE","Onex (GE)","Onex GE",,"Les habitants d'Onex ont refusé avec 50,5 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6632,64.9,64.9,35.1,"Perly-Certoux GE","Perly-Certoux (GE)","Perly-Certoux GE",,"Les habitants de Perly-Certoux ont approuvé avec 64,9 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6633,56.1,56.1,43.9,"Plan-les-Ouates GE","Plan-les-Ouates (GE)","Plan-les-Ouates GE",,"Les habitants de Plan-les-Ouates ont approuvé avec 56,1 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6634,63.2,63.2,36.8,"Pregny-Chambésy GE","Pregny-Chambésy (GE)","Pregny-Chambésy GE",,"Les habitants de Pregny-Chambésy ont approuvé avec 63,2 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6635,57.6,57.6,42.4,"PresinGE","Presinge (GE)","PresinGE",,"Les habitants de Presinge acceptent avec 57,6 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6636,57.3,57.3,42.7,"PuplinGE","Puplinge (GE)","PuplinGE",,"C'est oui à 57,3 pour cent à Puplinge à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6637,58.4,58.4,41.6,"Russin GE","Russin (GE)","Russin GE",,"Les habitants de Russin ont approuvé avec 58,4 pour cent des voix une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6638,57.4,57.4,42.6,"Satigny GE","Satigny (GE)","Satigny GE",,"Les habitants de Satigny acceptent avec 57,4 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6639,65,65,35,"Soral GE","Soral (GE)","Soral GE",,"Les habitants de Soral acceptent avec 65 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6640,57.2,57.2,42.8,"Thônex GE","Thônex (GE)","Thônex GE",,"Les habitants de Thônex acceptent avec 57,2 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6641,67.7,67.7,32.3,"Troinex GE","Troinex (GE)","Troinex GE",,"C'est oui à 67,7 pour cent à Troinex à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6642,70.8,70.8,29.2,"Vandoeuvres GE","Vandoeuvres (GE)","Vandoeuvres GE",,"Les habitants de Vandoeuvres acceptent avec 70,8 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6643,48,48,52,"Vernier GE","Vernier (GE)","Vernier GE",,"Les habitants de Vernier refusent avec 52 pour cent de non une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6644,55.2,55.2,44.8,"Versoix GE","Versoix (GE)","Versoix GE",,"C'est oui à 55,2 pour cent à Versoix à une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
6645,63.7,63.7,36.3,"Veyrier GE","Veyrier (GE)","Veyrier GE",,"Les habitants de Veyrier acceptent avec 63,7 pour cent de oui une révision de l'estimation fiscale des immeubles. La nouvelle loi prévoit une estimation individuelle des immeubles, mais en attendant que celle-ci soit effectuée, elle reconduit l'estimation actuelle en y ajoutant une majoration de 12%.",
